pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
21698,ST,nse_cm,,MANAV,MANAV-ST,,MANAV-ST,INE104Y01012,,,,MANAV INFRA PROJECTS LTD,,,5,4000,-1,-1,2,-1,NSE,,,1190160000,,1190160000,0,0,0,0,1425168000,28.65-31.65,0,0,1451499059,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,430331.00,4000,0,3165,2865,1,1,1,0,0,1,0,1.316e+07,0,0,430331,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
17842,BL,nse_cm,,GILLANDERS,GILLANDERS-BL,,GILLANDERS-BL,INE047B01011,,,,GILLANDERS ARBUTHNOT LTD,,,1,1,-1,-1,2,-1,NSE,,,945216000,,945216000,0,0,1403481600,1404000000,0,98.94-105.06,0,0,1451498933,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,697894.00,1,0,10506,9894,1,1,1,0,0,1,0,2.13423e+07,0,0,697894,
757995,N0,nse_cm,,71ABHFL27,71ABHFL27-N0,,71ABHFL27-N0,INE831R07607,,,,ABHFL 7.1104% 2027 SR D1,,,1,1,-1,-1,2,-1,NSE,,,1437091200,,1437091200,0,0,0,0,1442361600,80000.00-120000.00,0,0,1451493502,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,980.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,30000,0,0,980,
759496,N0,nse_cm,,840MCSL31,840MCSL31-N0,,840MCSL31-N0,INE296G07317,,,,MCSL 8.40% 2031 SR BD,,,1,1,-1,-1,2,-1,NSE,,,1445644800,,1445644800,0,0,0,0,1451692800,77777.78-116666.66,0,0,1451498898,,,,,,,,,,CASH,,,,,9722222,,,,0,20,,0.0000,T+1,315513000,0,1,490.00,1,0,1.16667e+07,7.77778e+06,1,1,1,0,0,1,0,15000,0,0,490,
25234,ST,nse_cm,,VIESL,VIESL-ST,,VIESL-ST,INE0TR001017,,,,VISION INFRA EQUIP SOL L,,,5,800,-1,-1,2,-1,NSE,,,1410652800,,1410652800,0,0,0,0,1441411200,237.50-262.40,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,400069.00,800,0,26240,23750,1,1,1,0,0,1,0,2.46424e+07,0,0,400069,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
14296,EQ,nse_cm,,SEQUENT,SEQUENT-EQ,,SEQUENT,INE807F01027,,,,SEQUENT SCIENTIFIC LTD.,,,1,1,-1,-1,2,-1,NSE,,,1142035200,,1142035200,0,0,0,0,1315699200,167.43-251.13,0,0,1451500018,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,477636.00,1,0,25113,16743,1,1,1,0,0,1,0,2.51653e+08,0,0,477636,The scrip PE is greater than 50 for previous 4 trailing quarters
11536,EQ,nse_cm,,TCS,TCS-EQ,,TCS,INE467B01029,,,,TATA CONSULTANCY SERV LT,,,10,1,-1,-1,2,-1,NSE,,,777859200,,777859200,0,0,0,0,1444953600,2926.40-3576.60,0,0,1451499059,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,28944.00,1,0,357660,292640,1,1,1,0,0,1,0,3.61809e+09,0,0,28944,
12623,BL,nse_cm,,NATIONALUM,NATIONALUM-BL,,NATIONALUM-BL,INE139A01034,,,,NATIONAL ALUMINIUM CO LTD,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1447545600,291.90-309.90,0,0,1451498917,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,325083.00,1,0,30990,29190,1,1,1,0,0,1,0,1.83663e+09,0,0,325083,
11254,BL,nse_cm,,HDFCGROWTH,HDFCGROWTH-BL,,HDFCGROWTH-BL,INF179KC1DJ0,,,,HDFCAMC - HDFCGROWTH,,,1,1,-1,-1,2,-1,NSE,,,1348876800,,1348876800,0,0,0,0,0,125.90-133.68,0,0,1451498923,,,,,,,,,,CASH,,,,,8907,,,,0,20,,0.0000,T+1,315513000,0,1,47869.00,1,0,13368,12590,1,1,1,0,0,1,0,1.46389e+06,0,0,47869,
759361,BL,nse_cm,,RUBICON,RUBICON-BL,,RUBICON-BL,INE506V01022,,,,RUBICON RESEARCH LIMITED,,,5,1,-1,-1,2,-1,NSE,,,1445040000,,1445040000,0,0,0,0,0,647.40-687.40,0,0,1451498944,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,146463.00,1,0,68740,64740,1,1,1,0,0,1,0,1.6475e+08,0,0,146463,
12573,BL,nse_cm,,MAHABANK,MAHABANK-BL,,MAHABANK-BL,INE457A01014,,,,BANK OF MAHARASHTRA,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1431216000,56.04-59.50,0,0,1451498923,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1753674.00,1,0,5950,5604,1,1,1,0,0,1,0,7.69155e+09,0,0,1753674,
14045,N6,nse_cm,,965IFSL26,965IFSL26-N6,,965IFSL26-N6,INE321N07277,,,,SEC RE NCD 9.65% SR.III,,,1,1,-1,-1,2,-1,NSE,,,1360108800,,1360108800,0,0,0,0,1445212800,788.32-1182.46,0,0,1451493496,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,4830.00,1,0,118246,78832,1,1,1,0,0,1,0,147712,0,0,4830,
21419,SG,nse_cm,,651KA31,651KA31-SG,,651KA31-SG,IN1920200046,,,,SDL KA 6.51% 2031,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,96.00-106.10,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,989600.00,100,0,10610,9600,1,1,1,0,0,1,0,1e+08,0,0,989600,
25914,N1,nse_cm,,1025UCL26A,1025UCL26A-N1,,1025UCL26A-N1,INE583D07521,,,,SEC RE NCD 10.25% SR II,,,1,1,-1,-1,2,-1,NSE,,,1414540800,,1414540800,0,0,0,0,1449705600,864.00-1296.00,0,0,1451493499,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,22589.00,1,0,129600,86400,1,1,1,0,0,1,0,690819,0,0,22589,
1576,EQ,nse_cm,,GILLETTE,GILLETTE-EQ,,GILLETTE,INE322A01010,,,,GILLETTE INDIA LTD,,,50,1,-1,-1,2,-1,NSE,,,471830400,,,0,0,0,0,1440633600,6675.00-10012.00,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,11958.00,1,0,1.0012e+06,667500,1,1,1,0,0,1,0,3.25852e+07,0,0,11958,
31040,N2,nse_cm,,830NHAI27,830NHAI27-N2,,830NHAI27-N2,INE906B07CB9,,,,BOND 8.30% PA TAX FREE S2,,,1,1,-1,-1,2,-1,NSE,,,1013126400,,1013126400,0,0,0,0,1442448000,840.80-1261.20,0,0,1451500020,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,95142.00,1,0,126120,84080,1,1,1,0,0,1,0,3.28302e+07,0,0,95142,
2016,SG,nse_cm,,661RJ31A,661RJ31A-SG,,661RJ31A-SG,IN2920200598,,,,SDL RJ 6.61% 2031,,,1,100,-1,-1,2,-1,NSE,,,1296345600,,1296345600,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,5e+07,0,0,1000000,
29947,N0,nse_cm,,737NBRD35,737NBRD35-N0,,737NBRD35-N0,INE261F08EN9,,,,NBRD 7.37% 2035 SR 25F,,,1,1,-1,-1,2,-1,NSE,,,1425513600,,1425513600,0,0,0,0,1431216000,80000.00-120000.00,0,0,1451493500,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,406000,0,0,999,
27059,N0,nse_cm,,734RL30,734RL30-N0,,734RL30-N0,INE020B08FL9,,,,REC 7.34% 2030 SR 240B,,,1,1,-1,-1,2,-1,NSE,,,1415836800,,1415836800,0,0,0,0,1429142400,80000.00-120000.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,999.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,290100,0,0,999,
20277,SG,nse_cm,,745GJ30,745GJ30-SG,,745GJ30-SG,IN1520190225,,,,SDL GJ 7.45% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,101.99-112.71,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,931500.00,100,0,11271,10199,1,1,1,0,0,1,0,1e+08,0,0,931500,
22560,SM,nse_cm,,MEGATHERM,MEGATHERM-SM,,MEGATHERM-SM,INE531R01010,,,,MEGATHERM INDUCTION LTD,,,5,400,-1,-1,2,-1,NSE,,,1391558400,,1391558400,0,0,0,0,0,183.15-274.65,0,0,1451500019,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,436859.00,400,0,27465,18315,1,1,1,0,0,1,0,1.88407e+07,0,0,436859,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult"
10693,EQ,nse_cm,,MOMENTUM,MOMENTUM-EQ,,MOMENTUM,INF209KB14K7,,,,BIRLASLAMC - MOMENTUM,,,1,1,-1,-1,2,-1,NSE,,,1345334400,,1345334400,0,0,0,0,0,25.26-37.88,0,0,1451498855,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,462400.00,1,0,3788,2526,1,1,1,0,0,1,0,1.41407e+07,0,0,462400,
29207,BL,nse_cm,,STALLION,STALLION-BL,,STALLION-BL,INE0RYC01010,,,,STALLION IND FLUOROCHEM L,,,1,1,-1,-1,2,-1,NSE,,,1422057600,,1422057600,0,0,0,0,0,226.02-240.00,0,0,1451498947,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,450567.00,1,0,24000,22602,1,1,1,0,0,1,0,7.93253e+07,0,0,450567,
24598,BL,nse_cm,,RUSHIL,RUSHIL-BL,,RUSHIL-BL,INE573K01025,,,,RUSHIL DECOR LIMITED,,,1,1,-1,-1,2,-1,NSE,,,994464000,,994464000,0,0,0,0,1442188800,21.58-22.90,0,0,1451498939,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,4383940.00,1,0,2290,2158,1,1,1,0,0,1,0,2.93417e+08,0,0,4383940,
18531,SG,nse_cm,,746MH33,746MH33-SG,,746MH33-SG,IN2220230113,,,,SDL MH 7.46% 2033,,,1,100,-1,-1,2,-1,NSE,,,1379203200,,1379203200,0,0,0,0,0,97.76-108.04,0,0,1451493497,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,971800.00,100,0,10804,9776,1,1,1,0,0,1,0,2e+08,0,0,971800,
2708,EQ,nse_cm,,PRAKASH,PRAKASH-EQ,,PRAKASH,INE603A01013,,,,PRAKASH INDUSTRIES LTD,,,1,1,-1,-1,2,-1,NSE,,,470275200,,484531200,0,0,0,0,1442534400,112.73-169.09,0,0,1451500017,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,709522.00,1,0,16909,11273,1,1,1,0,0,1,0,1.79082e+08,0,0,709522,
6743,SG,nse_cm,,69KA31,69KA31-SG,,69KA31-SG,IN1920210086,,,,SDL KA 6.9% 2031,,,1,100,-1,-1,2,-1,NSE,,,1322006400,,1322006400,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,1e+08,0,0,1000000,
8013,SG,nse_cm,,721RJ32,721RJ32-SG,,721RJ32-SG,IN2920210472,,,,SDL RJ 7.21% 2032,,,1,100,-1,-1,2,-1,NSE,,,1328400000,,1328400000,0,0,0,0,0,95.00-105.00,0,0,1451493495,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,999975.00,100,0,10500,9500,1,1,1,0,0,1,0,7.5e+07,0,0,999975,
1011,EQ,nse_cm,,SCHAEFFLER,SCHAEFFLER-EQ,,SCHAEFFLER,INE513A01022,,,,SCHAEFFLER INDIA LIMITED,,,10,1,-1,-1,2,-1,NSE,,,473040000,,,0,0,0,0,1429833600,3053.80-4580.60,0,0,1451500017,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,26102.00,1,0,458060,305380,1,1,1,0,0,1,0,1.56304e+08,0,0,26102,The scrip PE is greater than 50 for previous 4 trailing quarters
956,GS,nse_cm,,667GS2050,667GS2050-GS,,667GS2050-GS,IN0020200252,,,,GOI LOAN  6.67% 2050,,,1,1,-1,-1,2,-1,NSE,,,1288828800,,1288828800,0,0,0,0,1371340800,88.59-97.91,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1072000.00,1,0,9791,8859,1,1,1,0,0,1,0,5e+08,0,0,1072000,
18099,BL,nse_cm,,JUBLFOOD,JUBLFOOD-BL,,JUBLFOOD-BL,INE797F01020,,,,JUBILANT FOODWORKS LTD,,,5,1,-1,-1,2,-1,NSE,,,950054400,,950054400,0,0,0,0,1437264000,546.70-580.50,0,0,1451498933,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,178158.00,1,0,58050,54670,1,1,1,0,0,1,0,6.59845e+08,0,0,178158,
20850,SG,nse_cm,,722AS30,722AS30-SG,,722AS30-SG,IN1220190152,,,,SDL AS 7.22% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,100.44-111.00,0,0,1451493498,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,945850.00,100,0,11100,10044,1,1,1,0,0,1,0,5e+07,0,0,945850,
1888,SG,nse_cm,,664SK31,664SK31-SG,,664SK31-SG,IN3020200041,,,,SDL SK 6.64% 2031,,,1,100,-1,-1,2,-1,NSE,,,1295136000,,1295136000,0,0,0,0,0,95.00-105.00,0,0,1451493494,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,667080.00,100,0,10500,9500,1,1,1,0,0,1,0,2.04e+07,0,0,667080,
23043,EQ,nse_cm,,RKSWAMY,RKSWAMY-EQ,,RKSWAMY,INE0NQ801033,,,,R K SWAMY LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1394668800,,1394668800,0,0,0,0,1440028800,86.57-129.85,0,0,1451500019,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,924086.00,1,0,12985,8657,1,1,1,0,0,1,0,5.04772e+07,0,0,924086,High low price variation was greater than 150% in previous 12 months
14096,EQ,nse_cm,,SIYSIL,SIYSIL-EQ,,SIYSIL,INE076B01028,,,,SIYARAM SILK MILLS LTD,,,5,1,-1,-1,2,-1,NSE,,,854496000,,854496000,0,0,0,0,1447286400,505.30-757.90,0,0,1451500018,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,158296.00,1,0,75790,50530,1,1,1,0,0,1,0,4.53701e+07,0,0,158296,
2972,EQ,nse_cm,,ORIENTELEC,ORIENTELEC-EQ,,ORIENTELEC,INE142Z01019,,,,ORIENT ELECTRIC LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1210723200,,1210723200,0,0,0,0,1437264000,141.13-211.69,0,0,1451500017,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,566699.00,1,0,21169,14113,1,1,1,0,0,1,0,2.13366e+08,0,0,566699,
27064,BL,nse_cm,,ACMESOLAR,ACMESOLAR-BL,,ACMESOLAR-BL,INE622W01025,,,,ACME SOLAR HOLDINGS LTD,,,1,1,-1,-1,2,-1,NSE,,,1415923200,,1415923200,0,0,0,0,1430611200,228.60-242.72,0,0,1451498941,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,432637.00,1,0,24272,22860,1,1,1,0,0,1,0,6.05088e+08,0,0,432637,
12890,BL,nse_cm,,WELCORP,WELCORP-BL,,WELCORP-BL,INE191B01025,,,,WELSPUN CORP LIMITED,,,5,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,0,0,1437264000,802.10-851.70,0,0,1451498924,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,123895.00,1,0,85170,80210,1,1,1,0,0,1,0,2.63607e+08,0,0,123895,
9865,BE,nse_cm,,WEWIN,WEWIN-BE,,WEWIN,INE082W01014,,,,WE WIN LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1339718400,,1339718400,0,0,1409529600,1410048000,0,42.75-47.25,0,0,1451499059,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,332264.00,1,0,4725,4275,1,1,1,0,0,1,0,1.0161e+07,0,0,332264,"Stage I ESM Scrip,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
756402,SM,nse_cm,,ATCENERGY,ATCENERGY-SM,,ATCENERGY-SM,INE0V0Q01019,,,,ATC ENERGIES SYSTEM LTD,,,5,1200,-1,-1,2,-1,NSE,,,1428019200,,1428019200,0,0,0,0,0,29.60-44.30,0,0,1451499058,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,666707.00,1200,0,4430,2960,1,1,1,0,0,1,0,2.03886e+07,0,0,666707,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 100% in previous 6 months,High low price variation was greater than 200% in previous 365 days,High low price variation was greater than 150% in previous 12 months"
8401,GB,nse_cm,,SGBMAR30X,SGBMAR30X-GB,,SGBMAR30X-GB,IN0020210319,,,,2.50%GOLDBONDS2030SR-X,,,1,1,-1,-1,2,-1,NSE,,,1331683200,,1331683200,0,0,0,0,0,13332.12-16294.80,0,0,1451500017,,,,,,,,,,CASH,,,,,510900,,,,0,20,,0.0000,T+1,315513000,0,1,6750.00,1,0,1.62948e+06,1.33321e+06,1,1,1,0,0,1,0,1.53969e+06,0,0,6750,
13658,EQ,nse_cm,,GEECEE,GEECEE-EQ,,GEECEE,INE916G01016,,,,GEECEE VENTURES LIMITED,,,5,1,-1,-1,2,-1,NSE,,,844387200,,844387200,0,0,0,0,1441324800,254.50-381.70,0,0,1451500018,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,314366.00,1,0,38170,25450,1,1,1,0,0,1,0,2.09117e+07,0,0,314366,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100
7385,SM,nse_cm,,FOCE,FOCE-SM,,FOCE-SM,INE0I7D01019,,,,FOCE INDIA LIMITED,,,5,100,-1,-1,2,-1,NSE,,,1325116800,,1325116800,0,0,1411603200,1412121600,0,1781.25-1968.75,0,0,1451499059,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,53332.00,100,0,196875,178125,1,1,1,0,0,1,0,4.89292e+06,0,0,53332,"Stage 1 Long Term ASM scrip,The scrip PE is greater than 50 for previous 4 trailing quarters,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult"
29233,N0,nse_cm,,720LT35,720LT35-N0,,720LT35-N0,INE018A08BM2,,,,LT 7.20% 2035,,,1,1,-1,-1,2,-1,NSE,,,1422144000,,1422144000,0,0,0,0,0,80000.00-120000.00,0,0,1451493499,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,1000.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,400000,0,0,1000,
19181,SG,nse_cm,,762BR31,762BR31-SG,,762BR31-SG,IN1320230080,,,,SDL BR 7.62% 2031,,,1,100,-1,-1,2,-1,NSE,,,1381017600,,1381017600,0,0,0,0,0,94.29-104.21,0,0,1451493497,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1007400.00,100,0,10421,9429,1,1,1,0,0,1,0,2e+08,0,0,1007400,
10245,BL,nse_cm,,SYNGENE,SYNGENE-BL,,SYNGENE-BL,INE398R01022,,,,SYNGENE INTERNATIONAL LTD,,,5,1,-1,-1,2,-1,NSE,,,1123718400,,1123718400,0,0,0,0,1435449600,635.90-675.20,0,0,1451498921,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,152714.00,1,0,67520,63590,1,1,1,0,0,1,0,4.02939e+08,0,0,152714,
14248,BL,nse_cm,,TVSSRICHAK,TVSSRICHAK-BL,,TVSSRICHAK-BL,INE421C01016,,,,TVS SRICHAKRA LIMITED,,,10,1,-1,-1,2,-1,NSE,,,855792000,,855792000,0,0,0,0,1441497600,4055.70-4306.50,0,0,1451498928,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,24357.00,1,0,430650,405570,1,1,1,0,0,1,0,7.65705e+06,0,0,24357,
757784,SG,nse_cm,,719PN40,719PN40-SG,,719PN40-SG,IN2820250099,,,,SDL PN 7.19% 2040,,,1,100,-1,-1,2,-1,NSE,,,1438473600,,1438473600,0,0,0,0,0,95.00-105.00,0,0,1451493502,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1000000.00,100,0,10500,9500,1,1,1,0,0,1,0,2.5e+08,0,0,1000000,
1192,BL,nse_cm,,AMBER,AMBER-BL,,AMBER-BL,INE371P01015,,,,AMBER ENTERPRISES (I) LTD,,,50,1,-1,-1,2,-1,NSE,,,1201737600,,1201737600,0,0,1407110400,1407628800,0,6298.50-6687.50,0,0,1451498908,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,15008.00,1,0,668750,629850,1,1,1,0,0,1,0,3.51489e+07,0,0,15008,
19737,SG,nse_cm,,766KL46,766KL46-SG,,766KL46-SG,IN2020230164,,,,SDL KL 7.66% 2046,,,1,100,-1,-1,2,-1,NSE,,,1383436800,,1383436800,0,0,0,0,0,94.91-104.89,0,0,1451493497,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1001000.00,100,0,10489,9491,1,1,1,0,0,1,0,1e+08,0,0,1001000,
25572,N1,nse_cm,,980SCL34B,980SCL34B-N1,,980SCL34B-N1,INE148I07UU5,,,,SEC RE NCD 9.80% SR XII,,,1,1,-1,-1,2,-1,NSE,,,1411862400,,1411862400,0,0,0,0,1449792000,800.00-1200.00,0,0,1451493499,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,6.00,1,0,120000,80000,1,1,1,0,0,1,0,200,0,0,6,
19499,BL,nse_cm,,SECMARK,SECMARK-BL,,SECMARK-BL,INE0BTM01013,,,,SECMARK CONSULTANCY LTD,,,1,1,-1,-1,2,-1,NSE,,,1381881600,,1381881600,0,0,0,0,0,112.52-119.46,0,0,1451498935,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,341616.00,1,0,11946,11252,1,1,1,0,0,1,0,1.0447e+07,0,0,341616,
17349,N7,nse_cm,,1050NFL26,1050NFL26-N7,,1050NFL26-N7,INE342T07387,,,,SEC RE NCD 10.50% SR.IV,,,1,1,-1,-1,2,-1,NSE,,,1374364800,,1374364800,0,0,0,0,1449187200,800.80-1201.20,0,0,1451493497,,,,,,,,,,CASH,,,,,100000,,,,0,20,,0.0000,T+1,315513000,0,1,22071.00,1,0,120120,80080,1,1,1,0,0,1,0,674969,0,0,22071,
27572,BL,nse_cm,,ODIGMA,ODIGMA-BL,,ODIGMA-BL,INE054301028,,,,ODIGMA CONSULTANCY SOL L,,,1,1,-1,-1,2,-1,NSE,,,1418428800,,1418428800,0,0,0,0,0,30.77-32.67,0,0,1451498941,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,1022151.00,1,0,3267,3077,1,1,1,0,0,1,0,3.12584e+07,0,0,1022151,
25495,BL,nse_cm,,ONELIFECAP,ONELIFECAP-BL,,ONELIFECAP-BL,INE912L01015,,,,ONELIFE CAP ADVISORS LTD,,,1,1,-1,-1,2,-1,NSE,,,1003276800,,1003276800,0,0,1411603200,1412121600,0,15.56-16.52,0,0,1451498947,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,436871.00,1,0,1652,1556,1,1,1,0,0,1,0,1.336e+07,0,0,436871,
6607,BL,nse_cm,,GENUSPAPER,GENUSPAPER-BL,,GENUSPAPER-BL,INE949P01018,,,,GENUS P&B LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1108512000,,1108512000,0,0,1410998400,1411516800,0,12.84-13.62,0,0,1451498917,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,7592929.00,1,0,1362,1284,1,1,1,0,0,1,0,2.57126e+08,0,0,7592929,
12160,BL,nse_cm,,TNTELE,TNTELE-BL,,TNTELE-BL,INE141D01018,,,,TAMILNADUTELECOM-ROLLSETT,,,1,1,-1,-1,2,-1,NSE,,,816220800,,816220800,0,0,1411344000,1411862400,0,10.01-10.61,0,0,1451498914,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1493454.00,1,0,1061,1001,1,1,1,0,0,1,0,4.56714e+07,0,0,1493454,
